date,AONIA,CALL_RATE,CHINA_FR001,CORRA,EONIA,ESTER,FFER,NOWA,SARON,SONIA
2020-09-10,0.13,-0.073,1.36,0.23,-0.469,-0.554,0.09,0.0,-0.71,0.0552
2020-09-11,0.13,-0.074,1.48,0.23,-0.468,-0.553,0.09,-0.01,-0.71,0.0569
2020-09-12,,,,,,,0.09,,,
2020-09-13,,,,,,,0.09,,,
2020-09-14,0.13,-0.072,1.63,0.23,-0.47,-0.555,0.09,0.0,-0.71,0.0557
2020-09-15,0.13,-0.052,1.75,0.25,-0.466,-0.551,0.09,0.0,-0.71,0.0556
2020-09-16,0.13,-0.056,1.42,0.25,-0.471,-0.556,0.09,0.0,-0.71,0.0558
2020-09-17,0.13,-0.051,1.82,0.23,-0.468,-0.553,0.09,0.0,-0.71,0.0546
2020-09-18,0.13,-0.046,2.15,0.23,-0.467,-0.552,0.09,0.0,-0.71,0.054
2020-09-19,,,,,,,0.09,,,
2020-09-20,,,,,,,0.09,,,
2020-09-21,0.13,,2.27,0.23,-0.467,-0.552,0.09,0.0,-0.71,0.0538
2020-09-22,0.13,,2.32,0.23,-0.467,-0.552,0.09,0.0,-0.71,0.0541
2020-09-23,0.13,-0.046,1.9,0.25,-0.466,-0.551,0.09,0.0,-0.71,0.0539
2020-09-24,0.13,-0.038,1.44,0.25,-0.468,-0.553,0.09,0.0,-0.71,0.0539
2020-09-25,0.13,-0.03,1.11,0.25,-0.469,-0.554,0.09,0.0,-0.71,0.0541
2020-09-26,,,,,,,0.09,,,
2020-09-27,,,0.68,,,,0.09,,,
2020-09-28,0.13,-0.032,0.61,0.22,-0.47,-0.555,0.09,0.0,-0.71,0.0541
2020-09-29,0.13,-0.031,0.92,0.23,-0.471,-0.556,0.09,0.0,-0.72,0.0533
2020-09-30,0.13,-0.061,2.7,0.21,-0.485,-0.57,0.09,0.0,-0.71,0.0509
2020-10-01,0.13,-0.031,,0.22,-0.473,-0.558,0.09,0.0,-0.72,0.0538
2020-10-02,0.13,-0.022,,0.25,-0.47,-0.555,0.09,0.0,-0.71,0.0539
2020-10-03,,,,,,,0.09,,,
2020-10-04,,,,,,,0.09,,,
2020-10-05,0.13,-0.019,,0.23,-0.47,-0.555,0.09,0.0,-0.72,0.0539
2020-10-06,0.13,-0.014,,0.25,-0.471,-0.556,0.09,0.0,-0.71,0.0537
2020-10-07,0.13,-0.01,,0.25,-0.47,-0.555,0.09,0.0,-0.72,0.054
2020-10-08,0.13,-0.008,,0.2,-0.468,-0.553,0.09,0.0,-0.72,0.0539
2020-10-09,0.13,-0.008,2.0407,0.21,-0.468,-0.553,0.09,0.0,-0.72,0.0538
2020-10-10,,,1.63,,,,0.09,,,
2020-10-11,,,,,,,0.09,,,
2020-10-12,0.13,-0.016,1.55,,-0.471,-0.556,0.09,0.0,-0.72,0.0542
2020-10-13,0.13,-0.02,1.73,0.22,-0.47,-0.555,0.09,0.0,-0.72,0.0531
2020-10-14,0.13,-0.02,2.02,0.21,-0.471,-0.556,0.09,0.0,-0.72,0.0538
2020-10-15,0.13,-0.014,2.1,0.25,-0.471,-0.556,0.09,0.0,-0.72,0.0534
2020-10-16,0.13,-0.033,2.05,0.22,-0.468,-0.553,0.09,0.0,-0.72,0.0533
2020-10-17,,,,,,,0.09,,,
2020-10-18,,,,,,,0.09,,,
2020-10-19,0.13,-0.031,2.22,0.25,-0.468,-0.553,0.09,0.0,-0.72,0.0535
2020-10-20,0.13,-0.022,2.2,0.23,-0.468,-0.553,0.09,0.0,-0.72,0.0533
2020-10-21,0.13,-0.019,2.0,0.22,-0.467,-0.552,0.09,0.0,-0.72,0.0536
2020-10-22,0.13,-0.017,1.95,0.22,-0.469,-0.554,0.09,0.0,-0.72,0.0543
2020-10-23,0.13,-0.012,2.19,0.21,-0.468,-0.553,0.09,0.0,-0.72,0.0538
2020-10-24,,,,,,,0.09,,,
2020-10-25,,,,,,,0.09,,,
2020-10-26,0.13,-0.016,2.2,0.22,-0.467,-0.552,0.09,0.0,-0.72,0.0541
2020-10-27,0.13,-0.019,2.42,0.22,-0.469,-0.554,0.09,0.0,-0.72,0.0542
2020-10-28,0.13,-0.024,2.48,0.23,-0.47,-0.555,0.09,0.0,-0.72,0.054
2020-10-29,0.13,-0.026,2.15,0.23,-0.467,-0.552,0.09,0.0,-0.72,0.0543
2020-10-30,0.13,-0.029,2.3,0.22,-0.472,-0.557,0.09,0.0,-0.72,0.0547
2020-10-31,,,,,,,0.09,,,
2020-11-01,,,,,,,0.09,,,
2020-11-02,0.13,-0.03,2.37,0.2,-0.47,-0.555,0.09,0.0,-0.72,0.0539
2020-11-03,0.13,,1.9,0.2,-0.468,-0.553,0.09,0.0,-0.72,0.0533
2020-11-04,0.04,-0.032,1.47,0.21,-0.473,-0.558,0.09,0.0,-0.72,0.0537
2020-11-05,0.04,-0.031,1.4,0.22,-0.471,-0.556,0.09,0.0,-0.72,0.0533
2020-11-06,0.04,-0.029,1.83,0.2,-0.473,-0.558,0.09,0.0,-0.72,0.0534
2020-11-07,,,,,,,0.09,,,
2020-11-08,,,,,,,0.09,,,
2020-11-09,0.05,-0.03,2.23,0.2,-0.473,-0.558,0.09,0.0,-0.72,0.0532
2020-11-10,0.05,-0.034,2.4,0.19,-0.472,-0.557,0.09,0.0,-0.72,0.0533
2020-11-11,0.05,-0.034,2.4,,-0.473,-0.558,0.09,0.0,-0.72,0.0535
2020-11-12,0.05,-0.034,2.65,0.18,-0.463,-0.548,0.09,0.0,-0.72,0.0542
2020-11-13,0.05,-0.03,2.65,0.2,-0.471,-0.556,0.09,0.0,-0.72,0.0536
2020-11-14,,,,,,,0.09,,,
2020-11-15,,,,,,,0.09,,,
2020-11-16,0.05,-0.038,2.28,0.2,-0.473,-0.558,0.09,0.0,-0.72,0.0539
2020-11-17,0.05,-0.033,1.81,0.21,-0.472,-0.557,0.09,0.0,-0.72,0.0533
2020-11-18,0.05,-0.035,1.75,0.22,-0.472,-0.557,0.09,0.0,-0.72,0.0538
2020-11-19,0.05,-0.034,1.93,0.21,-0.472,-0.557,0.08,0.0,-0.72,0.0536
2020-11-20,0.05,-0.033,1.97,0.22,-0.472,-0.557,0.08,0.0,-0.72,0.0543
2020-11-21,,,,,,,0.08,,,
2020-11-22,,,,,,,0.08,,,
2020-11-23,0.05,,1.86,0.2,-0.472,-0.557,0.08,0.0,-0.72,0.0536
2020-11-24,0.05,-0.031,1.84,0.23,-0.471,-0.556,0.08,0.0,-0.72,0.0536
2020-11-25,0.05,-0.03,1.6,0.22,-0.469,-0.554,0.08,0.0,-0.72,0.0535
2020-11-26,0.05,-0.03,1.31,0.21,-0.471,-0.556,0.08,0.0,-0.72,0.0535
2020-11-27,0.05,-0.03,0.86,0.22,-0.472,-0.557,0.08,0.0,-0.72,0.0542
2020-11-28,,,,,,,0.08,,,
2020-11-29,,,,,,,0.08,,,
2020-11-30,0.05,-0.032,1.15,0.23,-0.475,-0.56,0.09,0.0,-0.72,0.054
2020-12-01,0.05,-0.03,0.8,0.21,-0.472,-0.557,0.09,0.0,-0.72,0.0528
2020-12-02,0.04,-0.029,0.76,0.22,-0.471,-0.556,0.09,0.0,-0.72,0.0523
2020-12-03,0.04,-0.03,0.93,0.2,-0.471,-0.556,0.09,0.0,-0.72,0.0519
2020-12-04,0.04,-0.03,1.1,0.21,-0.47,-0.555,0.09,0.0,-0.72,0.0513
2020-12-05,,,,,,,0.09,,,
2020-12-06,,,,,,,0.09,,,
2020-12-07,0.04,-0.028,1.38,0.2,-0.47,-0.555,0.09,0.0,-0.72,0.051
2020-12-08,0.04,-0.028,1.33,0.21,-0.474,-0.559,0.09,0.0,-0.72,0.051
2020-12-09,0.04,-0.032,1.088,0.21,-0.471,-0.556,0.09,0.0,-0.72,0.0514
2020-12-10,0.04,-0.032,1.0,0.21,-0.471,-0.556,0.09,0.0,-0.72,0.0508
2020-12-11,0.04,-0.03,1.47,0.2,-0.472,-0.557,0.09,0.0,-0.72,0.0502
2020-12-12,,,,,,,0.09,,,
2020-12-13,,,,,,,0.09,,,
2020-12-14,0.04,-0.028,1.72,0.2,-0.473,-0.558,0.09,0.0,-0.72,0.0494
2020-12-15,0.04,-0.023,1.4321,0.2,-0.466,-0.551,0.09,0.0,-0.72,0.0491
2020-12-16,0.04,-0.033,1.0,0.2,-0.472,-0.557,0.09,0.0,-0.72,0.0478
2020-12-17,0.04,-0.027,1.39,0.2,-0.471,-0.556,0.09,0.0,-0.72,0.0487
2020-12-18,0.04,-0.022,1.75,0.2,-0.473,-0.558,0.09,0.0,-0.72,0.0483
2020-12-19,,,,,,,0.09,,,
2020-12-20,,,,,,,0.09,,,
2020-12-21,0.04,-0.022,1.5123,0.2,-0.472,-0.557,0.09,0.0,-0.72,0.0477
2020-12-22,0.04,-0.02,1.05,0.2,-0.473,-0.558,0.09,0.0,-0.72,0.048
2020-12-23,0.04,-0.019,0.65,0.2,-0.474,-0.559,0.09,0.0,-0.72,0.0478
2020-12-24,0.04,-0.021,0.65,0.2,-0.47,-0.555,0.09,,-0.72,0.0474
2020-12-25,,-0.016,0.8254,,,,0.09,,,
2020-12-26,,,,,,,0.09,,,
2020-12-27,,,,,,,0.09,,,
2020-12-28,,-0.019,0.7,,-0.468,-0.553,0.09,0.0,-0.72,
2020-12-29,0.04,-0.019,0.65,0.2,-0.472,-0.557,0.09,0.0,-0.72,0.0483
2020-12-30,0.04,-0.033,0.67,0.2,-0.47,-0.555,0.09,0.0,-0.72,0.048
2020-12-31,0.04,,1.5,0.2,-0.498,-0.583,0.09,0.0,-0.73,0.0394
2021-01-01,,,,,,,0.09,,,
2021-01-02,,,,,,,0.09,,,
2021-01-03,,,,,,,0.09,,,
2021-01-04,0.04,-0.018,0.92,0.2,-0.481,-0.566,0.09,0.0,-0.73,0.0479
2021-01-05,0.04,-0.019,0.76,0.2,-0.478,-0.563,0.09,-0.01,-0.72,0.0485
2021-01-06,0.03,-0.018,0.64,0.2,-0.481,-0.566,0.09,-0.01,-0.73,0.0488
2021-01-07,0.03,-0.018,0.95,0.2,-0.48,-0.565,0.09,-0.01,-0.72,0.0491
2021-01-08,0.03,-0.016,1.0,0.2,-0.477,-0.562,0.09,0.0,-0.72,0.0497
2021-01-09,,,,,,,0.09,,,
2021-01-10,,,,,,,0.09,,,
2021-01-11,0.03,,1.24,0.2,-0.479,-0.564,0.09,0.0,-0.72,0.0488
2021-01-12,0.03,-0.016,1.36,0.2,-0.478,-0.563,0.09,0.0,-0.73,0.0487
2021-01-13,0.03,-0.012,1.43,0.2,-0.477,-0.562,0.09,0.0,-0.72,0.0496
2021-01-14,0.03,-0.008,1.7,0.19,-0.479,-0.564,0.09,0.0,-0.73,0.05
2021-01-15,0.03,-0.015,1.78,0.15,-0.481,-0.566,0.09,0.0,-0.72,0.0498
2021-01-16,,,,,,,0.09,,,
2021-01-17,,,,,,,0.09,,,
2021-01-18,0.03,-0.024,2.15,0.15,-0.48,-0.565,0.09,0.0,-0.73,0.0495
2021-01-19,0.03,-0.021,2.3,0.15,-0.479,-0.564,0.09,0.0,-0.72,0.05
2021-01-20,0.03,-0.019,2.5,0.13,-0.479,-0.564,0.09,0.0,-0.73,0.0492
2021-01-21,0.03,-0.018,2.65,0.15,-0.477,-0.562,0.08,0.0,-0.73,0.0494
2021-01-22,0.03,-0.016,2.55,0.15,-0.476,-0.561,0.08,0.0,-0.73,0.0496
2021-01-23,,,,,,,0.08,,,
2021-01-24,,,,,,,0.08,,,
2021-01-25,0.03,-0.017,2.5,0.2,-0.479,-0.564,0.08,0.0,-0.73,0.0493
2021-01-26,,-0.016,2.77,0.19,-0.473,-0.558,0.08,0.0,-0.72,0.0489
2021-01-27,0.03,-0.017,3.0,0.19,-0.478,-0.563,0.08,0.0,-0.73,0.0489
2021-01-28,0.03,-0.016,3.04,0.19,-0.476,-0.561,0.07,0.0,-0.73,0.0487
2021-01-29,0.03,-0.012,4.15,0.18,-0.479,-0.564,0.07,0.0,-0.73,0.0529
2021-01-30,,,,,,,0.07,,,
2021-01-31,,,,,,,0.07,,,
2021-02-01,0.03,-0.016,2.85,0.19,-0.481,-0.566,0.08,0.0,-0.73,0.048
2021-02-02,0.03,-0.013,2.33,0.19,-0.479,-0.564,0.08,0.0,-0.73,0.0485
2021-02-03,0.03,-0.013,1.86,0.19,-0.473,-0.558,0.08,0.0,-0.73,0.0486
2021-02-04,0.03,-0.011,2.1,0.19,-0.479,-0.564,0.08,0.0,-0.73,0.0484
2021-02-05,0.03,-0.01,1.9029,0.2,-0.48,-0.565,0.08,0.0,-0.72,0.0482
2021-02-06,,,,,,,0.08,,,
2021-02-07,,,1.57,,,,0.08,,,
2021-02-08,0.03,-0.011,1.92,0.2,-0.478,-0.563,0.07,0.0,-0.72,0.048
2021-02-09,0.03,-0.01,1.78,0.2,-0.479,-0.564,0.08,0.0,-0.73,0.0482
2021-02-10,0.03,-0.008,1.93,0.18,-0.479,-0.564,0.08,0.0,-0.73,0.0483
2021-02-11,0.03,,,0.2,-0.48,-0.565,0.08,0.0,-0.72,0.0484
2021-02-12,0.03,-0.011,,0.2,-0.479,-0.564,0.08,0.0,-0.73,0.0481
2021-02-13,,,,,,,0.08,,,
2021-02-14,,,,,,,0.08,,,
2021-02-15,0.03,-0.008,,,-0.478,-0.563,0.08,0.0,-0.73,0.048
2021-02-16,0.03,-0.021,,0.2,-0.479,-0.564,0.08,0.0,-0.72,0.0483
2021-02-17,0.03,-0.022,,0.2,-0.478,-0.563,0.08,0.0,-0.72,0.0487
2021-02-18,0.03,-0.022,2.36,0.2,-0.477,-0.562,0.07,0.0,-0.73,0.049
2021-02-19,0.03,-0.019,1.88,0.2,-0.478,-0.563,0.07,0.0,-0.72,0.0489
2021-02-20,,,1.45,,,,0.07,,,
2021-02-21,,,,,,,0.07,,,
2021-02-22,0.03,-0.02,1.52,0.2,-0.479,-0.564,0.07,0.0,-0.73,0.049
2021-02-23,0.03,,2.0,0.2,-0.48,-0.565,0.07,0.0,-0.73,0.0486
2021-02-24,0.03,-0.02,1.52,0.2,-0.479,-0.564,0.07,0.0,-0.72,0.049
2021-02-25,0.03,-0.022,1.71,0.2,-0.479,-0.564,0.07,0.0,-0.73,0.0491
2021-02-26,0.03,-0.022,2.12,0.18,-0.481,-0.566,0.07,0.0,-0.73,0.0512
2021-02-27,,,,,,,0.07,,,
2021-02-28,,,,,,,0.07,,,
2021-03-01,0.03,-0.024,2.18,0.18,-0.478,-0.563,0.07,0.0,-0.73,0.0488
2021-03-02,0.03,-0.022,1.79,0.16,-0.48,-0.565,0.07,0.0,-0.73,0.0491
2021-03-03,0.03,-0.02,1.4958,0.16,-0.48,-0.565,0.07,0.0,-0.73,0.049
2021-03-04,0.03,-0.016,1.94,0.17,-0.48,-0.565,0.07,0.0,-0.72,0.0494
2021-03-05,0.03,-0.014,1.59,0.17,-0.477,-0.562,0.07,0.0,-0.73,0.0488
2021-03-06,,,,,,,0.07,,,
2021-03-07,,,,,,,0.07,,,
2021-03-08,0.03,-0.014,1.71,0.18,-0.473,-0.558,0.07,0.0,-0.73,0.0491
2021-03-09,0.03,-0.013,2.03,0.19,-0.475,-0.56,0.07,0.0,-0.72,0.049
2021-03-10,0.03,-0.013,1.76,0.18,-0.477,-0.562,0.07,0.0,-0.72,0.0485
2021-03-11,0.03,-0.012,1.81,0.18,-0.476,-0.561,0.07,0.0,-0.72,0.0485
2021-03-12,0.03,-0.013,1.8,0.17,-0.477,-0.562,0.07,0.0,-0.73,0.049
2021-03-13,,,,,,,0.07,,,
2021-03-14,,,,,,,0.07,,,
2021-03-15,0.03,-0.016,2.2741,0.17,-0.479,-0.564,0.07,0.0,-0.73,0.0497
2021-03-16,0.03,-0.019,2.15,0.17,-0.477,-0.562,0.07,0.0,-0.73,0.0493
2021-03-17,0.03,-0.018,1.99,0.16,-0.476,-0.561,0.07,0.0,-0.73,0.0494
2021-03-18,0.03,-0.014,2.23,0.13,-0.481,-0.566,0.07,0.0,-0.73,0.0493
2021-03-19,0.03,-0.01,2.15,0.13,-0.48,-0.565,0.07,0.0,-0.73,0.0485
2021-03-20,,,,,,,0.07,,,
2021-03-21,,,,,,,0.07,,,
2021-03-22,0.03,-0.014,2.06,0.15,-0.481,-0.566,0.07,0.0,-0.73,0.0489
2021-03-23,0.03,-0.014,1.9801,0.14,-0.478,-0.563,0.07,0.0,-0.73,0.0481
2021-03-24,0.03,-0.015,1.85,0.15,-0.479,-0.564,0.07,0.0,-0.73,0.0481
2021-03-25,0.03,-0.015,2.04,0.15,-0.479,-0.564,0.07,0.0,-0.73,0.0481
2021-03-26,0.03,-0.014,1.78,0.15,-0.483,-0.568,0.07,0.0,-0.73,0.0481
2021-03-27,,,,,,,0.07,,,
2021-03-28,,,,,,,0.07,,,
2021-03-29,0.03,-0.014,1.82,0.17,-0.485,-0.57,0.07,0.0,-0.73,0.048
2021-03-30,0.03,-0.014,1.84,0.16,-0.485,-0.57,0.07,0.0,-0.73,0.0475
2021-03-31,0.03,-0.044,2.2183,0.14,-0.489,-0.574,0.06,0.0,-0.72,0.0466
2021-04-01,0.03,-0.014,2.19,0.17,-0.481,-0.566,0.07,,-0.72,0.0475
2021-04-02,,-0.012,1.75,,,,0.07,,,
2021-04-03,,,,,,,0.07,,,
2021-04-04,,,,,,,0.07,,,
2021-04-05,,-0.01,,0.16,,,0.07,,,
2021-04-06,0.03,-0.01,1.78,0.16,-0.482,-0.567,0.07,0.0,-0.73,0.0482
2021-04-07,0.03,-0.01,1.84,0.15,-0.482,-0.567,0.07,0.0,-0.73,0.0483
2021-04-08,0.03,-0.01,1.77,0.15,-0.485,-0.57,0.07,0.0,-0.73,0.0483
2021-04-09,0.03,-0.01,1.7971,0.15,-0.483,-0.568,0.07,0.0,-0.73,0.0484
2021-04-10,,,,,,,0.07,,,
2021-04-11,,,,,,,0.07,,,
2021-04-12,0.03,-0.012,1.8,0.15,-0.482,-0.567,0.07,0.0,-0.73,0.0482
2021-04-13,0.03,-0.013,1.8,0.15,-0.478,-0.563,0.07,0.0,-0.73,0.0481
2021-04-14,0.03,-0.013,1.82,0.15,-0.475,-0.56,0.07,0.0,-0.73,0.0482
2021-04-15,0.03,-0.01,1.82,0.15,-0.481,-0.566,0.07,0.0,-0.73,0.0477
2021-04-16,0.03,-0.014,1.95,0.15,-0.48,-0.565,0.07,0.0,-0.73,0.048
2021-04-17,,,,,,,0.07,,,
2021-04-18,,,,,,,0.07,,,
2021-04-19,0.03,-0.013,2.12,0.17,-0.482,-0.567,0.07,0.0,-0.73,0.0482
2021-04-20,0.03,-0.013,1.86,0.17,-0.482,-0.567,0.07,0.0,-0.73,0.048
2021-04-21,0.03,-0.013,1.88,0.17,-0.48,-0.565,0.07,0.0,-0.73,0.0481
2021-04-22,0.03,-0.013,2.14,0.17,-0.48,-0.565,0.07,0.0,-0.73,0.0487
2021-04-23,0.03,-0.012,1.94,0.17,-0.48,-0.565,0.07,0.0,-0.73,0.0491
2021-04-24,,,,,,,0.07,,,
2021-04-25,,,2.02,,,,0.07,,,
2021-04-26,0.03,-0.012,2.08,0.17,-0.482,-0.567,0.07,0.0,-0.73,0.0486
2021-04-27,0.03,-0.013,1.82,0.17,-0.475,-0.56,0.07,0.0,-0.73,0.0495
2021-04-28,0.03,-0.014,1.79,0.16,-0.481,-0.566,0.07,0.0,-0.73,0.0496
2021-04-29,0.03,,1.83,0.16,-0.481,-0.566,0.06,0.0,-0.73,0.0499
2021-04-30,0.03,-0.017,2.33,0.17,-0.484,-0.569,0.05,0.0,-0.73,0.0509
2021-05-01,,,,,,,0.05,,,
2021-05-02,,,,,,,0.05,,,
2021-05-03,0.03,,,0.18,-0.482,-0.567,0.06,0.0,-0.73,
2021-05-04,0.03,,,0.18,-0.479,-0.564,0.06,0.0,-0.73,0.0496
2021-05-05,0.03,,,0.17,-0.481,-0.566,0.06,0.0,-0.73,0.0487
2021-05-06,0.03,-0.016,2.1,0.18,-0.48,-0.565,0.06,0.0,-0.73,0.0491
2021-05-07,0.03,-0.016,1.78,0.18,-0.478,-0.563,0.06,0.0,-0.73,0.0498
2021-05-08,,,1.4878,,,,0.06,,,
2021-05-09,,,,,,,0.06,,,
2021-05-10,0.03,-0.016,1.67,0.18,-0.482,-0.567,0.06,0.0,-0.73,0.049
2021-05-11,0.03,-0.015,1.95,0.18,-0.479,-0.564,0.06,0.0,-0.73,0.0488
2021-05-12,0.03,-0.016,1.96,0.18,-0.479,-0.564,0.06,0.0,-0.73,0.0492
2021-05-13,0.03,-0.014,1.97,0.19,-0.479,-0.564,0.06,,,0.0494
2021-05-14,0.03,-0.011,1.82,0.2,-0.479,-0.564,0.06,0.0,-0.73,0.0497
2021-05-15,,,,,,,0.06,,,
2021-05-16,,,,,,,0.06,,,
2021-05-17,0.03,-0.015,2.17,0.2,-0.48,-0.565,0.06,,-0.73,0.0483
2021-05-18,0.03,-0.016,2.13,0.2,-0.473,-0.558,0.06,0.0,-0.73,0.0493
2021-05-19,0.03,-0.016,2.04,0.18,-0.479,-0.564,0.06,0.0,-0.73,0.049
2021-05-20,0.03,-0.015,2.1,0.18,-0.478,-0.563,0.06,0.0,-0.73,0.0493
2021-05-21,0.03,-0.014,2.0,0.18,-0.479,-0.564,0.06,0.0,-0.73,0.0495
2021-05-22,,,,,,,0.06,,,
2021-05-23,,,,,,,0.06,,,
2021-05-24,0.03,-0.015,2.18,,-0.481,-0.566,0.06,,,0.0497
2021-05-25,0.03,-0.016,2.2,0.18,-0.48,-0.565,0.06,0.0,-0.73,0.0496
2021-05-26,0.03,-0.018,2.0,0.17,-0.48,-0.565,0.06,0.0,-0.73,0.05
2021-05-27,0.03,-0.021,2.13,0.19,-0.479,-0.564,0.06,0.0,-0.73,0.0501
2021-05-28,0.03,-0.025,2.18,0.2,-0.481,-0.566,0.05,0.0,-0.73,0.0516
2021-05-29,,,,,,,0.05,,,
2021-05-30,,,,,,,0.05,,,
2021-05-31,0.03,-0.034,2.4,0.2,-0.486,-0.571,0.05,0.0,-0.73,
2021-06-01,0.03,-0.038,2.2,0.2,-0.479,-0.564,0.06,0.0,-0.73,0.0498
2021-06-02,0.03,-0.043,2.05,0.19,-0.478,-0.563,0.06,0.0,-0.73,0.0498
2021-06-03,0.03,-0.037,1.86,0.18,-0.478,-0.563,0.06,0.0,-0.73,0.0502
2021-06-04,0.03,-0.034,2.2,0.18,-0.478,-0.563,0.06,-0.01,-0.73,0.05
2021-06-05,,,,,,,0.06,,,
2021-06-06,,,,,,,0.06,,,
2021-06-07,0.03,-0.032,2.35,0.18,-0.479,-0.564,0.06,0.0,-0.73,0.0504
2021-06-08,0.03,-0.029,2.2,0.17,-0.478,-0.563,0.06,0.0,-0.73,0.0505
2021-06-09,0.03,-0.026,2.2,0.17,-0.479,-0.564,0.06,0.0,-0.73,0.0502
2021-06-10,0.03,-0.022,1.9,0.18,-0.476,-0.561,0.06,0.0,-0.73,0.0499
2021-06-11,0.03,-0.016,2.02,0.19,-0.481,-0.566,0.06,0.0,-0.73,0.0501
2021-06-12,,,,,,,0.06,,,
2021-06-13,,,,,,,0.06,,,
2021-06-14,,-0.015,,0.19,-0.48,-0.565,0.06,0.0,-0.73,0.0499
2021-06-15,0.03,-0.013,2.12,0.18,-0.476,-0.561,0.06,0.0,-0.73,0.0499
2021-06-16,0.03,-0.034,2.02,0.17,-0.477,-0.562,0.06,0.0,-0.73,0.05
2021-06-17,0.03,-0.028,1.89,0.17,-0.478,-0.563,0.1,0.0,-0.73,0.05
2021-06-18,0.03,-0.027,2.03,0.17,-0.478,-0.563,0.1,0.0,-0.73,0.0502
2021-06-19,,,,,,,0.1,,,
2021-06-20,,,,,,,0.1,,,
2021-06-21,0.03,-0.026,2.27,0.17,-0.479,-0.564,0.1,0.0,-0.73,0.0498
2021-06-22,0.03,-0.029,2.36,0.16,-0.479,-0.564,0.1,0.0,-0.73,0.0502
2021-06-23,0.03,-0.028,2.22,0.19,-0.478,-0.563,0.1,0.0,-0.73,0.05
2021-06-24,0.03,-0.028,1.86,0.18,-0.48,-0.565,0.1,0.0,-0.73,0.05
2021-06-25,0.03,-0.029,1.56,0.18,-0.48,-0.565,0.1,0.0,-0.73,0.0502
2021-06-26,,,,,,,0.1,,,
2021-06-27,,,,,,,0.1,,,
2021-06-28,0.03,-0.03,1.56,0.17,-0.481,-0.566,0.1,0.0,-0.73,0.0495
2021-06-29,0.03,-0.029,1.81,0.16,-0.483,-0.568,0.1,0.0,-0.73,0.0493
2021-06-30,0.03,-0.05,2.7,0.16,-0.496,-0.581,0.08,-0.01,-0.72,0.0466
2021-07-01,0.03,-0.03,1.7598,,-0.48,-0.565,0.1,0.0,-0.72,0.0496
2021-07-02,0.03,-0.027,1.62,0.16,-0.48,-0.565,0.1,0.0,-0.73,0.0505
2021-07-03,,,,,,,0.1,,,
2021-07-04,,,,,,,0.1,,,
2021-07-05,0.03,-0.031,1.68,0.16,-0.481,-0.566,0.1,0.0,-0.73,0.0504
2021-07-06,0.03,-0.032,1.92,0.18,-0.48,-0.565,0.1,0.0,-0.73,0.0502
2021-07-07,0.03,-0.032,2.08,0.17,-0.48,-0.565,0.1,0.0,-0.73,0.0506
2021-07-08,0.03,-0.033,1.8048,0.2,-0.481,-0.566,0.1,0.0,-0.73,0.0508
2021-07-09,0.03,-0.034,2.25,0.18,-0.481,-0.566,0.1,0.0,-0.73,0.0504
2021-07-10,,,,,,,0.1,,,
2021-07-11,,,,,,,0.1,,,
2021-07-12,0.03,-0.035,1.95,0.19,-0.483,-0.568,0.1,0.0,-0.73,0.0503
2021-07-13,0.03,-0.038,2.07,0.19,-0.481,-0.566,0.1,0.0,-0.73,0.0507
2021-07-14,0.03,-0.043,2.0,0.2,-0.481,-0.566,0.1,0.0,-0.73,0.0508
2021-07-15,0.03,-0.037,2.11,0.2,-0.481,-0.566,0.1,0.0,-0.73,0.0508
2021-07-16,0.03,-0.035,2.12,0.2,-0.482,-0.567,0.1,0.0,-0.73,0.0506
2021-07-17,,,,,,,0.1,,,
2021-07-18,,,,,,,0.1,,,
2021-07-19,0.03,-0.035,2.12,0.19,-0.481,-0.566,0.1,0.0,-0.73,0.0508
2021-07-20,0.03,-0.035,2.2,0.19,-0.482,-0.567,0.1,0.0,-0.73,0.051
2021-07-21,0.03,-0.038,2.2,0.18,-0.483,-0.568,0.1,0.0,-0.73,0.0507
2021-07-22,0.03,,2.1272,0.18,-0.478,-0.563,0.1,0.0,-0.73,0.0507
2021-07-23,0.03,,2.07,0.18,-0.482,-0.567,0.1,0.0,-0.73,0.0507
2021-07-24,,,,,,,0.1,,,
2021-07-25,,,,,,,0.1,,,
2021-07-26,0.03,-0.038,2.14,0.2,-0.482,-0.567,0.1,0.0,-0.73,0.0502
2021-07-27,0.03,-0.039,2.3,0.19,-0.478,-0.563,0.1,0.0,-0.73,0.0507
2021-07-28,0.03,-0.041,2.1,0.19,-0.482,-0.567,0.1,0.0,-0.73,0.0507
2021-07-29,0.03,-0.043,1.65,0.19,-0.482,-0.567,0.1,0.0,-0.72,0.0504
2021-07-30,0.03,-0.044,2.2587,0.18,-0.486,-0.571,0.07,0.0,-0.72,0.0506
2021-07-31,,,,,,,0.07,,,
2021-08-01,,,,,,,0.07,,,
2021-08-02,0.03,-0.043,1.89,,-0.48,-0.565,0.1,0.0,-0.72,0.0504
2021-08-03,0.03,-0.041,1.85,0.18,-0.485,-0.57,0.1,0.0,-0.73,0.0503
2021-08-04,0.03,-0.039,1.72,0.2,-0.485,-0.57,0.1,0.0,-0.73,0.0504
2021-08-05,0.03,-0.03,1.72,0.2,-0.481,-0.566,0.1,0.0,-0.73,0.0503
2021-08-06,0.03,-0.028,1.9,0.2,-0.484,-0.569,0.1,0.0,-0.72,0.0503
